37238,28717,0,0,0,0,28717,0,28717,28717,0,0,0,0,0,0,0,0,0,0,0,34.82252922422954,0,0,0.0,0,0,0,0,1,0,32.0,0.0,509,0,0,0,0,0,0,Benign
37158,34616,0,0,0,0,34616,0,34616,34616,0,0,0,0,0,0,0,0,0,0,0,28.888778686943823,0,0,0.0,0,0,0,0,1,0,32.0,0.0,509,0,0,0,0,0,0,Benign
80,0,0,0,0,0,0,0,0,0,0,0.2384185791015625,0,0,0,0,0,0,0,0,0,8388608.0,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
37238,28811,0,0,0,0,28811,0,28811,28811,0,0,0,0,0,0,0,0,0,0,0,34.70841746383768,0,0,0.0,0,0,0,0,1,0,32.0,0.0,509,0,0,0,0,0,0,Benign
37158,34705,0,0,0,0,34705,0,34705,34705,0,0,0,0,0,0,0,0,0,0,0,28.81455324878746,0,0,0.0,0,0,0,0,1,0,32.0,0.0,509,0,0,0,0,0,0,Benign
80,5,0,0,0,0,5,0,5,5,5,4.5299530029296875,0,5,5,0,0,0,0,0,0,441505.6842105263,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,15552,0,0,0,0,15552,0,15552,15552,15552,15552.043914794922,0,15552,15552,0,0,0,0,0,0,128.60045991108385,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,0,0,0,0,0,0,0,0,0,0,0.2384185791015625,0,0,0,0,0,0,0,0,0,8388608.0,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,15580,0,0,0,0,15580,0,15580,15580,15580,15580.415725708008,0,15580,15580,0,0,0,0,0,0,128.3662795146062,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,4,0,0,0,0,4,0,4,4,4,4.291534423828125,0,4,4,0,0,0,0,0,0,466033.77777777775,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,5,0,0,0,0,5,0,5,5,5,5.245208740234375,0,5,5,0,0,0,0,0,0,381300.36363636365,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,93,0,0,0,0,93,0,93,93,93,92.74482727050781,0,93,93,0,0,0,0,0,0,21564.544987146528,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,26,0,0,0,0,26,0,26,26,26,25.74920654296875,0,26,26,0,0,0,0,0,0,77672.29629629629,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,4,0,0,0,0,4,0,4,4,4,4.0531158447265625,0,4,4,0,0,0,0,0,0,493447.5294117647,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,286,0,0,0,0,286,0,286,286,286,286.102294921875,0,286,286,0,0,0,0,0,0,6990.506666666667,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,334,0,0,0,0,334,0,334,334,334,334.02442932128906,0,334,334,0,0,0,0,0,0,5987.586009992862,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,13,0,0,0,0,13,0,13,13,13,12.636184692382812,0,13,13,0,0,0,0,0,0,158275.62264150943,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,13,0,0,0,0,13,0,13,13,13,13.113021850585938,0,13,13,0,0,0,0,0,0,152520.14545454545,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,110,0,0,0,0,110,0,110,110,110,109.91096496582031,0,110,110,0,0,0,0,0,0,18196.546637744035,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,45,0,0,0,0,45,0,45,45,45,44.58427429199219,0,45,45,0,0,0,0,0,0,44858.866310160425,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,4,0,0,0,0,4,0,4,4,4,4.0531158447265625,0,4,4,0,0,0,0,0,0,493447.5294117647,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,4,0,0,0,0,4,0,4,4,4,4.291534423828125,0,4,4,0,0,0,0,0,0,466033.77777777775,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,555,0,0,0,0,555,0,555,555,555,555.2768707275391,0,555,555,0,0,0,0,0,0,3601.80678402748,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,66,0,0,0,0,66,0,66,66,66,65.80352783203125,0,66,66,0,0,0,0,0,0,30393.507246376812,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,505,0,0,0,0,505,0,505,505,505,505.20896911621094,0,505,505,0,0,0,0,0,0,3958.7579046720152,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
80,29,0,0,0,0,29,0,29,29,29,28.6102294921875,0,29,29,0,0,0,0,0,0,69905.06666666667,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
37316,140029,0,0,0,0,35007,38319.932791161475,73730,0,140029,35007.23838806152,38319.932791161475,73730,0,0,0,0,0,0,0,35.706901131232506,1448,613.8,763.9176657205932,583570.2,1,0,1,1,0,645.8,0,502,-1,0,0,0,0,0,Benign
37316,140011,0,0,0,0,35003,38319.14512899224,73704,18,140011,35002.708435058594,38319.14512899224,73704,18,0,0,0,0,0,0,35.71152221889219,1448,613.8,763.9176657205932,583570.2,1,0,1,1,0,645.8,0,502,-1,0,0,0,0,0,Benign
80,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
37232,92767,0,0,0,0,92767,0,92767,92767,0,0,0,0,0,0,0,0,0,0,0,10.779667638154276,0,0,0.0,0,0,0,0,1,0,32.0,0.0,502,0,0,0,0,0,0,Benign
80,6,0,0,0,0,6,0,6,6,6,5.9604644775390625,0,6,6,0,0,0,0,0,0,335544.32,0,0,0.0,0,0,0,0,0,0,20.0,0,0,-1,0,0,0,0,0,Benign
